fpr,tpr
0.522894425,0.974091362
0.523131673,0.974252392
0.523209704,0.974691567
0.523368921,0.974852597
0.523909494,0.975072185
0.524353298,0.975296299
0.524376021,0.975515886
0.525266904,0.975676917
0.5257414,0.975837948
0.526215896,0.976160009
0.526927639,0.97648207
0.527175181,0.976701657
0.527639383,0.976862688
0.527641707,0.977082275
0.527848986,0.977530505
0.528113879,0.977691535
0.528341498,0.977911122
0.528574761,0.978130709
0.528825623,0.97829174
0.529946399,0.978515855
0.532975996,0.978515855
0.533240028,0.978735442
0.533442088,0.978735442
0.534374272,0.978959557
0.534872871,0.979179144
0.534994069,0.979340174
0.535539501,0.979564289
0.535705813,0.97972532
0.536039188,0.980164494
0.536272452,0.980384081
0.536654804,0.980545112
0.537636914,0.980769227
0.538138558,0.980988814
0.540219165,0.980988814
0.540433465,0.981212929
0.540685474,0.981212929
0.540704455,0.981432516
0.541132603,0.981656631
0.541399763,0.981817661
0.541404245,0.982037248
0.541598695,0.982261363
0.541618093,0.982261363
0.541874259,0.982422394
0.542084402,0.982422394
0.542104035,0.982641981
0.542348754,0.982803011
0.542763924,0.983027126
0.5441622,0.983251241
0.546536039,0.983470828
0.547424843,0.983919058
0.547890935,0.983919058
0.548357026,0.983919058
0.548991696,0.984080088
0.549228944,0.984241119
0.549988348,0.984465234
0.55045444,0.984689348
0.550774925,0.984689348
0.550920531,0.984913463
0.551237567,0.984913463
0.551852715,0.985137578
0.553017945,0.985361693
0.555160142,0.985522723
0.557678863,0.985746838
0.559905101,0.985907868
0.561174551,0.986131983
0.563038919,0.986356098
0.56350501,0.986580213
0.565369378,0.986804327
0.57096248,0.987028442
0.572127709,0.987028442
0.572593801,0.987028442
0.580517362,0.987252557
0.585997666,0.987469948
0.588207877,0.987694063
0.592262603,0.98808932
0.592402703,0.988313435
0.594372802,0.988511063
0.595076202,0.988708692
0.597889801,0.98890632
0.599531067,0.989696834
0.600234467,0.989894462
0.604220399,0.990092091
0.604923798,0.990289719
0.606096131,0.990487348
0.607783733,0.990711462
0.607971864,0.991106719
0.608440797,0.991501976
0.61101993,0.991897233
0.612661196,0.992094862
0.613599062,0.99229249
0.614302462,0.992490119
0.616647128,0.992687747
0.61852286,0.992885375
0.61922626,0.993083004
0.622977726,0.993280632
0.623446659,0.993478261
0.625,0.993478261
0.625466418,0.993478261
0.626494725,0.993675889
0.630127462,0.993675889
0.630590962,0.993675889
0.637514654,0.993873518
0.650361053,0.993873518
0.650826928,0.993873518
0.663871419,0.993873518
0.664337293,0.993873518
0.674091442,0.994071146
0.677373974,0.994268775
0.680455496,0.994268775
0.680920288,0.994268775
0.683704572,0.994466403
0.683939039,0.994664032
0.684407972,0.99486166
0.685111372,0.995059289
0.686283705,0.995256917
0.688393904,0.995454545
0.68933177,0.995652174
0.693552169,0.995849802
0.694021102,0.996047431
0.694958968,0.996442688
0.695662368,0.997233202
0.696131301,0.99743083
0.696834701,0.997628458
0.697772567,0.997826087
0.698423737,0.997826087
0.698887344,0.997826087
0.701289566,0.998023715
0.703399766,0.998221344
0.703634232,0.998418972
0.704337632,0.998616601
0.704806565,0.999011858
0.706447831,0.999209486
0.708323564,0.999407115
0.70855803,0.999604743
0.715123095,0.999802372
0.722157093,1
0.724080664,1
0.72455516,1
0.74037123,1
0.740835267,1
0.772389791,1
0.772853828,1
0.779332867,1
0.779799394,1
0.902978129,1
0.903443462,1
0.911634414,1
0.912100723,1
1,1
fpr,tpr
0.0,0.8187053291697057
0.00023126734505087883,0.8200472508014826
0.00023191094619666049,0.82054700092642
0.00023299161230195712,0.8290633613029329
0.00023315458148752622,0.8308289759575346
0.00023441162681669012,0.8326076320840167
0.00023496240601503758,0.8331747398344893
0.0002353494939985879,0.8335416449895068
0.00046468401486988845,0.8337805365327461
0.00046882325363338024,0.834175793449742
0.00046992481203007516,0.8364442244516325
